"";"Value";"Duration";"Start";"End";"mean_x";"mean_y";"POGsdSacAmp";"RMS";"Order";"Trial";"image";"onset_time";"PP";"AGE";"fix";"x";"y";"SIZE";"DFC";"SAL";"SK";"FIX";"NFIX";"FDUR";"FIXO";"second";"di_obj_cen"
"3729";"f";360;1929;2288;582.513888888889;100.074869791666;0.163654161022579;0.0255332034046671;3;5;1328;566;"PP13";12.2;"computerscherm";547.0007299;142.2354257;0.131295833333333;215.635979114432;0.671848139541395;1;1;10;548;2;TRUE;55.1243769658199
"3731";"f";186;2303;2488;576.364247311828;111.983366935484;0.0811262475256085;0.0308144530684088;4;5;1328;566;"PP13";12.2;"computerscherm";547.0007299;142.2354257;0.131295833333333;215.635979114432;0.671848139541395;1;1;10;548;2;FALSE;42.159260124989
"3733";"f";486;2571;3056;128.629115226338;362.022569444445;0.136114320223484;0.0286077149687085;5;5;1328;566;"PP13";12.2;"no";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;FALSE;NA
"3735";"f";202;3113;3314;323.254950495049;183.282410272277;0.120695306381974;0.0330700147428866;6;5;1328;566;"PP13";12.2;"laptop";303.3888939;259.8509064;0.0926291666666667;104.621486999276;0.673202026481832;3;1;2;664;1;TRUE;79.1036965248703
"3737";"f";422;3363;3784;516.67654028436;96.5547245260664;0.123929288032348;0.0309161963586685;7;5;1328;566;"PP13";12.2;"computerscherm";547.0007299;142.2354257;0.131295833333333;215.635979114432;0.671848139541395;1;1;10;548;2;FALSE;54.829580844536
"3739";"f";614;3809;4422;596.311074918567;110.534151058632;0.101768027435767;0.0319696564966893;8;5;1328;566;"PP13";12.2;"computerscherm";547.0007299;142.2354257;0.131295833333333;215.635979114432;0.671848139541395;1;1;10;548;2;FALSE;58.6215057784902
"3741";"f";542;4447;4988;623.487084870849;49.7484720940959;0.157072709277286;0.0276254936889064;9;5;1328;566;"PP13";12.2;"computerscherm";547.0007299;142.2354257;0.131295833333333;215.635979114432;0.671848139541395;1;1;10;548;2;FALSE;120.016661693397
"3743";"f";340;5013;5352;566.643382352941;88.3318014705885;0.0841923538811696;0.0290586957803158;10;5;1328;566;"PP13";12.2;"computerscherm";547.0007299;142.2354257;0.131295833333333;215.635979114432;0.671848139541395;1;1;10;548;2;FALSE;57.3710249207092
"3745";"f";1176;5371;6546;585.146683673469;106.856863839286;0.21058821233663;0.0305024923543458;11;5;1328;566;"PP13";12.2;"computerscherm";547.0007299;142.2354257;0.131295833333333;215.635979114432;0.671848139541395;1;1;10;548;2;FALSE;52.0264973702826
"3747";"f";346;6637;6982;349.830202312139;424.154398482659;0.147355223678227;0.0273543964723288;12;5;1328;566;"PP13";12.2;"no";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;TRUE;NA
"3749";"f";176;7033;7208;361.40625;483.205344460228;0.112031462876254;0.0314447325955823;13;5;1328;566;"PP13";12.2;"ipod";412.7737686;468.0071592;0.007275;168.492061279277;0.582677871148459;3;1;1;176;13;FALSE;53.5687110384928
"3751";"f";446;7271;7716;527.567264573991;117.936343890135;0.114637233214507;0.0272936827007903;14;5;1328;566;"PP13";12.2;"computerscherm";547.0007299;142.2354257;0.131295833333333;215.635979114432;0.671848139541395;1;1;10;548;2;FALSE;31.114384959046
"3753";"f";828;7739;8566;578.040458937198;105.010190217391;0.173370844170173;0.0258546064034334;15;5;1328;566;"PP13";12.2;"computerscherm";547.0007299;142.2354257;0.131295833333333;215.635979114432;0.671848139541395;1;1;10;548;2;FALSE;48.4683704640288
"3763";"f";394;2297;2690;258.626269035533;189.430322017767;0.110082281233437;0.0328144740136909;1;6;1092;998;"PP13";12.2;"schilderij";178.8644887;178.7412431;0.0706583333333333;252.199525125524;0.596554753977062;2;1;4;394;1;FALSE;80.4748284273044
"3765";"f";414;2751;3164;448.882850241546;415.395720108696;0.2372867218153;0.0314514164514472;2;6;1092;998;"PP13";12.2;"plant";407.2648253;281.2317041;0.0867395833333333;20.1252730996729;0.234386242489311;3;1;2;414;2;FALSE;140.470791240089
"3767";"f";248;3185;3432;417.379032258064;449.867691532258;0.135984544509587;0.0431714918163299;3;6;1092;998;"PP13";12.2;"kaars";427.3290136;480.4139474;0.0223458333333333;182.472100354421;0.337583831295799;2;1;1;248;3;FALSE;32.1259377488414
"3769";"f";682;3477;4158;353.337609970674;249.365377565982;0.218293759594425;0.031582621778122;4;6;1092;998;"PP13";12.2;"plant";407.2648253;281.2317041;0.0867395833333333;20.1252730996729;0.234386242489311;3;1;2;414;2;TRUE;62.6387046477502
"3771";"f";704;4189;4892;213.497869318182;192.277388139205;0.113856759190514;0.0293689160585114;5;6;1092;998;"PP13";12.2;"schilderij";178.8644887;178.7412431;0.0706583333333333;252.199525125524;0.596554753977062;2;1;4;394;1;TRUE;37.1846510749562
"3773";"f";760;4913;5672;186.342105263158;248.571648848684;0.141823751067741;0.0318112274744822;6;6;1092;998;"PP13";12.2;"schilderij";178.8644887;178.7412431;0.0706583333333333;252.199525125524;0.596554753977062;2;1;4;394;1;FALSE;70.2296256325739
"3776";"f";530;5879;6408;238.299528301887;243.595224056604;0.364422915429066;0.0325779000237985;7;6;1092;998;"PP13";12.2;"schilderij";178.8644887;178.7412431;0.0706583333333333;252.199525125524;0.596554753977062;2;1;4;394;1;FALSE;87.9691012708292
"3778";"f";272;6473;6744;498.019301470588;335.350126378676;0.264459155622819;0.0386427183122834;8;6;1092;998;"PP13";12.2;"no";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;FALSE;NA
"3785";"f";464;1255;1718;326.120689655173;207.944672683189;0.163213994183957;0.0312946743274454;1;7;1670;800;"PP13";12.2;"bloemen";231.3276178;169.8104788;0.139727083333333;213.072015874057;0.258942807777651;3;1;3;464;1;FALSE;102.176040316997
"3787";"f";434;1741;2174;261.019585253456;217.785138248848;0.170104102052208;0.0385919707511318;2;7;1670;800;"PP13";12.2;"bloemen";231.3276178;169.8104788;0.139727083333333;213.072015874057;0.258942807777651;3;1;3;464;1;TRUE;56.4196852214722
"3789";"f";428;2227;2654;420.680490654206;385.612587616822;0.161877913600755;0.0405233210138694;3;7;1670;800;"PP13";12.2;"kaars";381.1668303;412.7443878;0.0657979166666667;114.30654077426;0.390786362028192;2;1;1;428;3;FALSE;47.9318676432225
"3791";"f";674;2687;3360;558.88353115727;381.626135942136;0.218819283036267;0.0363037559649894;4;7;1670;800;"PP13";12.2;"tijdschrijft";610.3378041;324.6602177;0.272760416666667;211.77846482579;0.394624578617822;3;1;7;674;4;FALSE;76.7636505465622
"3793";"f";254;3399;3652;620.334645669291;252.437561515748;0.187290169935266;0.0355057700654143;5;7;1670;800;"PP13";12.2;"tijdschrijft";610.3378041;324.6602177;0.272760416666667;211.77846482579;0.394624578617822;3;1;7;674;4;TRUE;72.9112399268467
"3795";"f";232;3685;3916;582.936422413793;192.738079202586;0.134865479548576;0.0372588310035176;6;7;1670;800;"PP13";12.2;"tijdschrijft";610.3378041;324.6602177;0.272760416666667;211.77846482579;0.394624578617822;3;1;7;674;4;FALSE;134.737843028765
"3797";"f";382;4363;4744;417.709424083769;592.935004908375;0.257996348684117;0.0496144970900712;7;7;1670;800;"PP13";12.2;"no";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;FALSE;NA
"3810";"f";104;5297;5400;593.737980769231;363.123497596154;0.345700733760874;0.0630850102076683;8;7;1670;800;"PP13";12.2;"tijdschrijft";610.3378041;324.6602177;0.272760416666667;211.77846482579;0.394624578617822;3;1;7;674;4;FALSE;41.892457972559
"3818";"f";468;5453;5920;569.188034188034;394.030448717948;0.307053333096145;0.0372961893049563;9;7;1670;800;"PP13";12.2;"tijdschrijft";610.3378041;324.6602177;0.272760416666667;211.77846482579;0.394624578617822;3;1;7;674;4;FALSE;80.6568813883307
"3820";"f";102;5957;6058;528.443627450981;327.447150735294;0.202727168551316;0.0572111792038632;10;7;1670;800;"PP13";12.2;"tijdschrijft";610.3378041;324.6602177;0.272760416666667;211.77846482579;0.394624578617822;3;1;7;674;4;FALSE;81.941583855598
"3822";"f";168;6061;6228;525.111607142857;344.768415178572;0.163852115334433;0.0427408590420042;11;7;1670;800;"PP13";12.2;"tijdschrijft";610.3378041;324.6602177;0.272760416666667;211.77846482579;0.394624578617822;3;1;7;674;4;FALSE;87.5662278142377
"3825";"f";428;6703;7130;256.290887850467;135.984046436916;0.574401195959114;0.0454309460708499;12;7;1670;800;"PP13";12.2;"bloemen";231.3276178;169.8104788;0.139727083333333;213.072015874057;0.258942807777651;3;1;3;464;1;FALSE;42.0403660548631
"3830";"f";250;1721;1970;250.96;398.1796875;0.271561699186218;0.0632813688726772;1;8;1393;270;"PP13";12.2;"no";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;FALSE;NA
"3832";"f";112;1999;2110;190.368303571429;374.267578125;0.301123940722927;0.0556197510417228;2;8;1393;270;"PP13";12.2;"no";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;TRUE;NA
"3834";"f";162;2123;2284;197.739197530864;395.862268518519;0.13166594392272;0.0419726615920095;3;8;1393;270;"PP13";12.2;"no";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;FALSE;NA
"3837";"f";150;2379;2528;338.45;161.53125;0.167744666898935;0.0450868910642481;4;8;1393;270;"PP13";12.2;"no";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;FALSE;NA
"3839";"f";322;2537;2858;356.774068322981;190.779066381987;0.513136674900199;0.0444546048612072;5;8;1393;270;"PP13";12.2;"decoratieve schaal";275.3839189;224.5555077;0.0386583333333333;145.674428374772;0.520444557133198;2;1;1;322;5;FALSE;88.120397248335
"3849";"f";200;1111;1310;423.3;322.142578125;0.220571309741632;0.0422357340775582;1;9;1369;834;"PP13";12.2;"bureau";534.3671749;300.1755294;0.268366666666667;134.367289535766;0.351139300620108;2;1;4;200;1;FALSE;113.218675888538
"3851";"f";180;1339;1518;396.451388888889;336.744791666667;0.119735430602048;0.0415522594511089;2;9;1369;834;"PP13";12.2;"bureau";534.3671749;300.1755294;0.268366666666667;134.367289535766;0.351139300620108;2;1;4;200;1;TRUE;142.681726138251
"3853";"f";604;1567;2170;613.489238410596;171.010321812914;0.132267695493611;0.0296874834890763;3;9;1369;834;"PP13";12.2;"bureau";534.3671749;300.1755294;0.268366666666667;134.367289535766;0.351139300620108;2;1;4;200;1;FALSE;151.472610676616
"3855";"f";316;2207;2522;668.896360759494;111.090783227848;0.208518737178411;0.0302566584943147;4;9;1369;834;"PP13";12.2;"vaas met bloemen";669.0044473;107.8886912;0.0163958333333333;330.560353954267;0.29736651967013;3;1;1;316;4;FALSE;3.20391573781957
"3859";"f";170;7235;7404;638.007352941175;347.578125;0.215406829181192;0.0367014340525247;5;9;1369;834;"PP13";12.2;"bureau";534.3671749;300.1755294;0.268366666666667;134.367289535766;0.351139300620108;2;1;4;200;1;FALSE;113.966190486581
"3861";"f";1326;7451;8776;418.542609351433;205.654341063349;0.274534969396128;0.0322391938457346;6;9;1369;834;"PP13";12.2;"toetsenbord";385.1166667;208.0056738;0.005875;93.190502046461;0.377694340147406;3;1;1;1326;6;FALSE;33.5085423105117
"3867";"f";470;1017;1486;485.941489361702;94.5004986702129;0.255008496880427;0.0316587635295495;1;10;1251;586;"PP13";12.2;"schilderij";444.0825338;93.38410107;0.0479854166666667;211.266181562531;0.464096541394336;2;1;2;470;1;FALSE;41.8738403340115
"3869";"f";260;1509;1768;416.283653846154;142.576622596154;0.127767464382668;0.040030940880272;2;10;1251;586;"PP13";12.2;"schilderij";444.0825338;93.38410107;0.0479854166666667;211.266181562531;0.464096541394336;2;1;2;470;1;TRUE;56.5038220016084
"3871";"f";286;1839;2124;615.856643356643;513.998306381119;0.24966329573007;0.0453206399027268;3;10;1251;586;"PP13";12.2;"no";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;FALSE;NA
"3873";"f";428;2147;2574;638.460864485981;427.438668224299;0.141283533178551;0.0359397520840917;4;10;1251;586;"PP13";12.2;"kussen";587.1325615;446.969754;0.0287916666666667;237.946851545281;0.575142589597344;3;1;6;428;4;FALSE;54.9186489181815
"3875";"f";526;2621;3146;280.712927756654;402.842056796578;0.252720319541248;0.0407932104210112;5;10;1251;586;"PP13";12.2;"kussen";587.1325615;446.969754;0.0287916666666667;237.946851545281;0.575142589597344;3;1;6;428;4;TRUE;309.580757806236
"3877";"f";498;3159;3656;303.022088353414;389.464890813253;0.20035507947433;0.0476792023800539;6;10;1251;586;"PP13";12.2;"kussen";587.1325615;446.969754;0.0287916666666667;237.946851545281;0.575142589597344;3;1;6;428;4;FALSE;289.871644425086
"3879";"f";1008;3763;4770;628.510664682537;479.468936011905;0.288841589903659;0.0455608135342833;7;10;1251;586;"PP13";12.2;"kussen";587.1325615;446.969754;0.0287916666666667;237.946851545281;0.575142589597344;3;1;6;428;4;FALSE;52.6150572975802
"3881";"f";608;4785;5392;662.265625;457.181589226973;0.166520268912006;0.0407090972817319;8;10;1251;586;"PP13";12.2;"kussen";587.1325615;446.969754;0.0287916666666667;237.946851545281;0.575142589597344;3;1;6;428;4;FALSE;75.8238670182278
"3883";"f";224;5407;5630;693.392857142856;471.930803571428;0.245849625202555;0.0395520508537578;9;10;1251;586;"PP13";12.2;"no";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;TRUE;NA
"3885";"f";230;5691;5920;410.679347826087;485.390625;0.225692349732289;0.0463639917407055;10;10;1251;586;"PP13";12.2;"no";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;FALSE;NA
"3887";"f";714;5949;6662;344.037114845938;573.660714285714;0.206187365726548;0.0475547719824039;11;10;1251;586;"PP13";12.2;"no";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;FALSE;NA
"3889";"f";456;6703;7158;560.032894736842;472.872121710526;0.291070863812712;0.0498690607689323;12;10;1251;586;"PP13";12.2;"kussen";587.1325615;446.969754;0.0287916666666667;237.946851545281;0.575142589597344;3;1;6;428;4;FALSE;37.4876591918663
"3891";"f";334;7177;7510;629.285179640719;461.65559505988;0.20453865880738;0.0390647915429312;13;10;1251;586;"PP13";12.2;"kussen";587.1325615;446.969754;0.0287916666666667;237.946851545281;0.575142589597344;3;1;6;428;4;FALSE;44.637620274308
"3893";"f";676;7513;8188;639.375;475.952870747041;0.498910146333172;0.0462024797488201;14;10;1251;586;"PP13";12.2;"kussen";587.1325615;446.969754;0.0287916666666667;237.946851545281;0.575142589597344;3;1;6;428;4;FALSE;59.7435639780464
"3895";"f";144;8197;8340;636.197916666669;510.782877604167;0.341397529336189;0.0529685461924572;15;10;1251;586;"PP13";12.2;"no";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;FALSE;NA
"3900";"f";458;1867;2324;290.690502183406;328.575327510917;0.287354374353638;0.0385735849404746;1;11;1691;1184;"PP13";12.2;"geurzakje";263.8731404;292.6965212;0.109652083333333;136.322641921163;0.196177513558615;1;1;1;458;1;FALSE;44.7935222472892
"3902";"f";266;2357;2622;528.660714285714;441.294642857143;0.27399086518555;0.0577842885756407;2;11;1691;1184;"PP13";12.2;"no";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;FALSE;NA
"3904";"f";724;2639;3362;483.599792817679;418.403077520718;0.223230175171459;0.0428954163404773;3;11;1691;1184;"PP13";12.2;"kaars";477.2113627;414.8370131;0.0148145833333333;138.380396369122;0.359600132187707;2;1;1;724;3;FALSE;7.31634162824457
"3906";"f";340;3407;3746;658.525735294119;318.653492647059;0.1435941348129;0.0426962545898;4;11;1691;1184;"PP13";12.2;"vaas";637.382295;294.7762621;0.118516666666667;237.439763800918;0.497961321987048;2;1;2;340;4;FALSE;31.8930589010894
"3908";"f";298;3779;4076;629.425335570469;179.973259228188;0.474178813347974;0.0632994860364418;5;11;1691;1184;"PP13";12.2;"vaas";637.382295;294.7762621;0.118516666666667;237.439763800918;0.497961321987048;2;1;2;340;4;TRUE;115.078419661327
"3911";"f";294;4777;5070;547.083333333333;458.924585459184;0.369872699660996;0.0566922219386734;6;11;1691;1184;"PP13";12.2;"no";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;TRUE;NA
"3918";"f";384;1977;2360;252.884114583333;133.084106445312;0.249718626514586;0.0327467317303817;1;12;1554;1566;"PP13";12.2;"wandkastje";561.3865644;140.0879678;0.0481;227.194808996271;0.390592651092485;3;0;NA;NA;NA;FALSE;308.581943115213
"3920";"f";440;2383;2822;201.994318181818;86.857244318182;0.177009745982994;0.0335006417137803;2;12;1554;1566;"PP13";12.2;"zonnebril";188.2166133;94.40469015;0.0221208333333333;295.163741532907;0.787105350614822;3;1;2;440;2;FALSE;15.7095222841021
"3922";"f";970;2839;3808;236.54381443299;95.1236307989689;0.202707491555455;0.0294078886635186;3;12;1554;1566;"PP13";12.2;"zonnebril";188.2166133;94.40469015;0.0221208333333333;295.163741532907;0.787105350614822;3;1;2;440;2;TRUE;48.3325485051761
"3924";"f";460;3869;4328;477.214673913044;178.349184782609;0.208477532364717;0.0318039350194419;4;12;1554;1566;"PP13";12.2;"appel";498.8373096;181.2374245;0.00724791666666667;154.510074401436;0.333367139959432;3;1;2;460;4;FALSE;21.8146808987882
"3926";"f";1068;4343;5410;480.593398876404;152.275719803371;0.24505923976838;0.030437680569247;5;12;1554;1566;"PP13";12.2;"appel";498.8373096;181.2374245;0.00724791666666667;154.510074401436;0.333367139959432;3;1;2;460;4;TRUE;34.2289441470999
"3928";"f";378;5475;5852;329.295634920635;347.699652777778;0.38458142351208;0.0382342432867943;6;12;1554;1566;"PP13";12.2;"cd-hoesje";295.6438128;375.8916809;0.05496875;129.03395304866;0.64953599476926;1;1;2;378;6;FALSE;43.9002913621658
"3930";"f";210;5855;6064;333.595238095238;355.245535714286;0.20999277419926;0.0414578862187498;7;12;1554;1566;"PP13";12.2;"cd-hoesje";295.6438128;375.8916809;0.05496875;129.03395304866;0.64953599476926;1;1;2;378;6;TRUE;43.2038654864312
"3932";"f";242;6115;6356;525.201446280992;144.697507747934;0.149085427687848;0.0358437026709757;8;12;1554;1566;"PP13";12.2;"no";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;FALSE;NA
"3934";"f";652;6389;7040;486.033358895706;148.678944593558;0.370861218907196;0.0323973375259755;9;12;1554;1566;"PP13";12.2;"no";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;TRUE;NA
"3939";"f";448;2047;2494;505.334821428571;222.263881138393;0.140191728076898;0.0320060320428013;1;13;1699;1602;"PP13";12.2;"no";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;FALSE;NA
"3941";"f";222;2535;2756;201.801801801802;289.870143581081;0.211814415783597;0.0476355053988472;2;13;1699;1602;"PP13";12.2;"no";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;TRUE;NA
"3943";"f";508;2795;3302;162.864173228346;297.582431102362;0.184957708373399;0.0376678821500242;3;13;1699;1602;"PP13";12.2;"no";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;FALSE;NA
"3945";"f";596;3317;3912;188.940855704698;283.385329278523;0.251225995922756;0.0419999761414265;4;13;1699;1602;"PP13";12.2;"speaker boxje";183.0064481;261.6426652;0.00387708333333333;220.357633578954;0.160260039844815;1;1;2;596;4;FALSE;22.5379820492032
"3947";"f";216;3921;4136;174.751157407408;281.363932291666;0.176696800869953;0.0427778222336231;5;13;1699;1602;"PP13";12.2;"speaker boxje";183.0064481;261.6426652;0.00387708333333333;220.357633578954;0.160260039844815;1;1;2;596;4;TRUE;21.3793872718572
"3949";"f";346;4201;4546;600.122832369942;133.16699783237;0.14636957253444;0.0320246946001177;6;13;1699;1602;"PP13";12.2;"no";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;FALSE;NA
"3951";"f";588;4577;5164;729.619472789119;135.010762117347;0.1297702395712;0.0260828374379305;7;13;1699;1602;"PP13";12.2;"no";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;FALSE;NA
"3953";"f";254;5247;5500;341.053149606299;499.924643208662;0.203402622893246;0.0437949416925879;8;13;1699;1602;"PP13";12.2;"no";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;FALSE;NA
"3955";"f";358;5551;5908;539.322625698324;246.859724162011;0.112092152510687;0.0356159267940514;9;13;1699;1602;"PP13";12.2;"no";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;FALSE;NA
"3957";"f";816;5937;6752;500.995710784314;274.359489889706;0.199789890972462;0.034145088336769;10;13;1699;1602;"PP13";12.2;"speaker boxje";183.0064481;261.6426652;0.00387708333333333;220.357633578954;0.160260039844815;1;1;2;596;4;FALSE;318.243442686102
"3961";"f";466;817;1282;486.445815450644;177.918790236052;0.151152243887859;0.0333195369797899;1;14;1014;252;"PP13";12.2;"wc";391.6829407;347.1827202;0.132283333333333;47.910150895938;0.471152076578663;3;1;6;466;1;FALSE;193.985258248782
"3963";"f";426;1349;1774;312.388497652582;460.431338028169;0.22237237060914;0.0506745257037384;2;14;1014;252;"PP13";12.2;"wc";391.6829407;347.1827202;0.132283333333333;47.910150895938;0.471152076578663;3;1;6;466;1;TRUE;138.249260895641
"3965";"f";466;1835;2300;413.548819742489;244.921875;0.12445337577988;0.0341212417105576;3;14;1014;252;"PP13";12.2;"wc";391.6829407;347.1827202;0.132283333333333;47.910150895938;0.471152076578663;3;1;6;466;1;FALSE;104.572449179118
"3967";"f";386;2337;2722;475.459844559586;174.585087435233;0.116017959645887;0.037681261178509;4;14;1014;252;"PP13";12.2;"wc";391.6829407;347.1827202;0.132283333333333;47.910150895938;0.471152076578663;3;1;6;466;1;FALSE;191.855446772562
"3969";"f";862;2745;3606;453.551334106729;93.0389899941996;0.175877569935422;0.026642805052801;5;14;1014;252;"PP13";12.2;"vaas met bloemen";438.2780124;96.39664596;0.0167708333333333;207.17029712348;0.807862623310194;3;1;2;862;5;FALSE;15.638037266291
"3971";"f";176;3633;3808;433.970170454546;89.715021306818;0.113067115012038;0.031919852313073;6;14;1014;252;"PP13";12.2;"vaas met bloemen";438.2780124;96.39664596;0.0167708333333333;207.17029712348;0.807862623310194;3;1;2;862;5;TRUE;7.94994403961599
"3973";"f";330;3881;4210;193;494.243607954545;0.158503660608704;0.0357752365335339;7;14;1014;252;"PP13";12.2;"emmer";168.8094317;490.2515278;0.0409083333333333;299.407285689076;0.367000119803522;1;1;1;330;7;FALSE;24.5177547633808
